Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-01,2000,1,1,,,,,,,M,,M,,M,0,"",4.2,"",2.6,"",24,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-02,2000,1,2,,,,,,,M,,M,,M,0,"",13.1,"",5.8,"",28,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-03,2000,1,3,,,,,,,M,,M,,M,3.8,"",2.4,"",6.2,"",29,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-04,2000,1,4,,,,,,,M,,M,,M,14.9,"",4.7,"",19.6,"",29,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-05,2000,1,5,,,,,,,M,,M,,M,0,"",0,"",0,"",32,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-06,2000,1,6,,,,,,,M,,M,,M,0,"",0,T,0,T,32,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-07,2000,1,7,,,,,,,M,,M,,M,0,"",0.8,"",0.8,"",32,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-08,2000,1,8,,,,,,,M,,M,,M,0,"",2.4,"",2.3,"",32,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-09,2000,1,9,,,,,,,M,,M,,M,0,"",12,"",9.8,"",42,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-10,2000,1,10,,,,,,,M,,M,,M,0,"",7,"",6.4,"",45,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-11,2000,1,11,,,,,,,M,,M,,M,0,T,14,"",13,"",40,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-12,2000,1,12,,,,,,,M,,M,,M,0,"",0,T,0,T,37,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-13,2000,1,13,,,,,,,M,,M,,M,0,"",0,"",0,"",37,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-14,2000,1,14,,,,,,,M,,M,,M,0,"",0,"",0,"",37,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-15,2000,1,15,,,,,,,M,,M,,M,0,"",0,"",0,"",37,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-16,2000,1,16,,,,,,,M,,M,,M,0,"",20.5,"",17.4,"",39,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-17,2000,1,17,,,,,,,M,,M,,M,0,"",0,"",0,"",56,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-18,2000,1,18,,,,,,,M,,M,,M,0,"",0,T,0,T,56,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-19,2000,1,19,,,,,,,M,,M,,M,0,"",0,"",0,"",56,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-20,2000,1,20,,,,,,,M,,M,,M,0,"",0,"",0,"",56,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-21,2000,1,21,,,,,,,M,,M,,M,0,"",0.3,"",0.3,"",56,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-22,2000,1,22,,,,,,,M,,M,,M,0,"",0,T,0,T,40,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-23,2000,1,23,,,,,,,M,,M,,M,0,"",0,"",0,"",40,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-24,2000,1,24,,,,,,,M,,M,,M,0,"",6,"",3.4,"",41,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-25,2000,1,25,,,,,,,M,,M,,M,0,"",1.5,"",1.2,"",43,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-26,2000,1,26,,,,,,,M,,M,,M,0,"",20.4,"",19.2,"",53,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-27,2000,1,27,,,,,,,M,,M,,M,0,"",0,T,0,T,53,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-28,2000,1,28,,,,,,,M,,M,,M,0,"",3.4,"",1.7,"",48,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-29,2000,1,29,,,,,,,M,,M,,M,0,"",0,"",0,"",43,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-30,2000,1,30,,,,,,,M,,M,,M,0,"",0,"",0,"",43,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-01-31,2000,1,31,,,,,,,M,,M,,M,0,"",11.1,"",8,"",42,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-01,2000,2,1,,,,,,,M,,M,,M,0,"",1,"",0.8,"",46,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-02,2000,2,2,,,,,,,M,,M,,M,0,"",1,"",0.6,"",46,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-03,2000,2,3,,,,,,,M,,M,,M,0,"",0,T,0,T,42,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-04,2000,2,4,,,,,,,M,,M,,M,0,"",0,"",0,"",42,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-05,2000,2,5,,,,,,,M,,M,,M,0,"",0.5,"",0.4,"",42,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-06,2000,2,6,,,,,,,M,,M,,M,0,"",0,T,0,T,43,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-07,2000,2,7,,,,,,,M,,M,,M,0,"",1.4,"",1,"",42,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-08,2000,2,8,,,,,,,M,,M,,M,0,"",0,"",0,"",42,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-09,2000,2,9,,,,,,,M,,M,,M,0,"",2.9,"",2.3,"",41,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-10,2000,2,10,,,,,,,M,,M,,M,0,"",1,"",1,"",42,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-11,2000,2,11,,,,,,,M,,M,,M,0,"",9.2,"",8.1,"",44,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-12,2000,2,12,,,,,,,M,,M,,M,0,"",0,"",0,"",42,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-13,2000,2,13,,,,,,,M,,M,,M,0,"",0.5,"",0.4,"",42,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-14,2000,2,14,,,,,,,M,,M,,M,0,"",15.3,"",14.8,"",43,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-15,2000,2,15,,,,,,,M,,M,,M,0,"",0,T,0,T,49,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-16,2000,2,16,,,,,,,M,,M,,M,0,"",9.6,"",9.3,"",48,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-17,2000,2,17,,,,,,,M,,M,,M,0,"",0,"",0,"",57,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-18,2000,2,18,,,,,,,M,,M,,M,0,"",0,"",0,"",52,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-19,2000,2,19,,,,,,,M,,M,,M,0,"",0,T,0,T,52,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-20,2000,2,20,,,,,,,M,,M,,M,0,"",1.5,"",1,"",52,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-21,2000,2,21,,,,,,,M,,M,,M,0,"",0,"",0,"",53,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-22,2000,2,22,,,,,,,M,,M,,M,0,"",0,T,0,T,52,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-23,2000,2,23,,,,,,,M,,M,,M,3.2,"",2,"",5.4,"",53,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-24,2000,2,24,,,,,,,M,,M,,M,0,"",0,"",0,"",52,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-25,2000,2,25,,,,,,,M,,M,,M,0,"",0,"",0,"",48,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-26,2000,2,26,,,,,,,M,,M,,M,0,"",0,"",0,"",47,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-27,2000,2,27,,,,,,,M,,M,,M,0,T,0,"",0,T,46,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-28,2000,2,28,,,,,,,M,,M,,M,12.6,"",0,T,12.6,"",37,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-02-29,2000,2,29,,,,,,,M,,M,,M,0,"",0,"",0,"",35,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-01,2000,3,1,,,,,,,M,,M,,M,0,"",0,"",0,"",35,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-02,2000,3,2,,,,,,,M,,M,,M,0.6,"",2.2,"",3,"",36,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-03,2000,3,3,,,,,,,M,,M,,M,0,"",1.6,"",1.6,"",35,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-04,2000,3,4,,,,,,,M,,M,,M,0,"",0,"",0,"",34,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-05,2000,3,5,,,,,,,M,,M,,M,0,"",0,T,0,T,34,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-06,2000,3,6,,,,,,,M,,M,,M,0,"",0,"",0,"",33,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-07,2000,3,7,,,,,,,M,,M,,M,0,"",0,"",0,"",32,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-08,2000,3,8,,,,,,,M,,M,,M,0,"",0,"",0,"",29,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-09,2000,3,9,,,,,,,M,,M,,M,4.6,"",2,"",6.6,"",22,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-10,2000,3,10,,,,,,,M,,M,,M,0,"",2.4,"",2.4,"",23,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-11,2000,3,11,,,,,,,M,,M,,M,0,"",0,T,0,T,22,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-12,2000,3,12,,,,,,,M,,M,,M,0,T,13.5,"",12,"",27,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-13,2000,3,13,,,,,,,M,,M,,M,0,"",0,"",0,"",31,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-14,2000,3,14,,,,,,,M,,M,,M,0,"",3.4,"",3.4,"",31,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-15,2000,3,15,,,,,,,M,,M,,M,0,T,1,"",1.2,"",34,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-16,2000,3,16,,,,,,,M,,M,,M,3.6,"",0,T,3.6,"",34,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-17,2000,3,17,,,,,,,M,,M,,M,0,"",0,"",0,"",33,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-18,2000,3,18,,,,,,,M,,M,,M,0,"",0,"",0,"",33,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-19,2000,3,19,,,,,,,M,,M,,M,0,"",0,"",0,"",33,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-20,2000,3,20,,,,,,,M,,M,,M,0,"",0,"",0,"",33,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-21,2000,3,21,,,,,,,M,,M,,M,0,"",0,"",0,"",32,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-22,2000,3,22,,,,,,,M,,M,,M,0,"",0,"",0,"",27,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-23,2000,3,23,,,,,,,M,,M,,M,0,"",0,"",0,"",23,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-24,2000,3,24,,,,,,,M,,M,,M,0,"",0,"",0,"",16,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-25,2000,3,25,,,,,,,M,,M,,M,0,T,0,"",0,T,8,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-26,2000,3,26,,,,,,,M,,M,,M,0.8,"",0,"",0.8,"",1,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-27,2000,3,27,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-28,2000,3,28,,,,,,,M,,M,,M,10.2,"",0,"",10.2,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-29,2000,3,29,,,,,,,M,,M,,M,2.6,"",0,"",2.6,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-30,2000,3,30,,,,,,,M,,M,,M,0,T,0,T,0,T,0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-03-31,2000,3,31,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-01,2000,4,1,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-02,2000,4,2,,,,,,,M,,M,,M,1.2,"",0,"",1.2,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-03,2000,4,3,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-04,2000,4,4,,,,,,,M,,M,,M,14.2,"",0,"",14.2,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-05,2000,4,5,,,,,,,M,,M,,M,1.6,"",0,T,1.6,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-06,2000,4,6,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-07,2000,4,7,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-08,2000,4,8,,,,,,,M,,M,,M,7.6,"",7,"",14.6,"",0,T,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-09,2000,4,9,,,,,,,M,,M,,M,22.4,"",0,T,22.4,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-10,2000,4,10,,,,,,,M,,M,,M,0,"",1.2,"",1,"",1,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-11,2000,4,11,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-12,2000,4,12,,,,,,,M,,M,,M,0,"",4.8,"",4.6,"",1,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-13,2000,4,13,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-14,2000,4,14,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-15,2000,4,15,,,,,,,M,,M,,M,1.4,"",0,"",1.4,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-16,2000,4,16,,,,,,,M,,M,,M,3.4,"",0,"",3.4,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-17,2000,4,17,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-18,2000,4,18,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-19,2000,4,19,,,,,,,M,,M,,M,0,T,0,"",0,T,0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-20,2000,4,20,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-21,2000,4,21,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-22,2000,4,22,,,,,,,M,,M,,M,1.6,"",0,"",1.6,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-23,2000,4,23,,,,,,,M,,M,,M,20.6,"",0,T,20.6,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-24,2000,4,24,,,,,,,M,,M,,M,16.2,"",0,T,16.2,"",0,T,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-25,2000,4,25,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-26,2000,4,26,,,,,,,M,,M,,M,0,"",0,"",0,"",0,"",,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,2000-04-27,2000,4,27,,,,,,,M,,M,,M,0,T,0,T,0.4,"",0,"",,,,
