Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-01,2013,1,1,,-7.4,"",-19.6,"",-13.5,"",31.5,"",0,"",,,,,0.3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-02,2013,1,2,,-15.9,"",-22.6,"",-19.3,"",37.3,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-03,2013,1,3,,-16.5,"",-22.5,"",-19.5,"",37.5,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-04,2013,1,4,,-1.7,"",-18.7,"",-10.2,"",28.2,"",0,"",,,,,10.2,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-05,2013,1,5,,-1.4,"",-24.9,"",-13.2,"",31.2,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-06,2013,1,6,,-7.4,"",-19.5,"",-13.5,"",31.5,"",0,"",,,,,2.4,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-07,2013,1,7,,-11.1,"",-24.9,"",-18,"",36,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-08,2013,1,8,,0.8,"",-13.7,"",-6.5,"",24.5,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-09,2013,1,9,,1.3,"",-3.1,"",-0.9,"",18.9,"",0,"",,,,,4.4,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-10,2013,1,10,,2.9,"",-8.7,"",-2.9,"",20.9,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-11,2013,1,11,,-1.4,"",-13.5,"",-7.5,"",25.5,"",0,"",,,,,2.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-12,2013,1,12,,3.1,"",-2,"",0.6,"",17.4,"",0,"",,,,,1.9,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-13,2013,1,13,,4.3,"",0.9,"",2.6,"",15.4,"",0,"",,,,,3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-14,2013,1,14,,6.2,"",-5.2,"",0.5,"",17.5,"",0,"",,,,,3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-15,2013,1,15,,-4.3,"",-9.1,"",-6.7,"",24.7,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-16,2013,1,16,,-0.1,"",-11.9,"",-6,"",24,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-17,2013,1,17,,0.2,"",-25.7,"",-12.8,"",30.8,"",0,"",,,,,0.6,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-18,2013,1,18,,-15.5,"",-28.8,"",-22.2,"",40.2,"",0,"",,,,,1,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-19,2013,1,19,,-5.8,"",-15.8,"",-10.8,"",28.8,"",0,"",,,,,11.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-20,2013,1,20,,2.2,"",-18.3,"",-8.1,"",26.1,"",0,"",,,,,10,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-21,2013,1,21,,-18.2,"",-30.1,"",-24.2,"",42.2,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-22,2013,1,22,,-16.2,"",-32.3,"",-24.3,"",42.3,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-23,2013,1,23,,-23.2,"",-29.6,"",-26.4,"",44.4,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-24,2013,1,24,,-18.6,"",-25.4,"",-22,"",40,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-25,2013,1,25,,-16.4,"",-20.2,"",-18.3,"",36.3,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-26,2013,1,26,,-12.7,"",-27.5,"",-20.1,"",38.1,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-27,2013,1,27,,-11.7,"",-21.3,"",-16.5,"",34.5,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-28,2013,1,28,,-8.9,"",-22.4,"",-15.7,"",33.7,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-29,2013,1,29,,-1.6,"",-10.1,"",-5.9,"",23.9,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-30,2013,1,30,,4.7,"",-3.2,"",0.8,"",17.2,"",0,"",,,,,8.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-01-31,2013,1,31,,8,"",-12.9,"",-2.5,"",20.5,"",0,"",,,,,13.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-01,2013,2,1,,-12.6,"",-18.6,"",-15.6,"",33.6,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-02,2013,2,2,,-15.7,"",-23.3,"",-19.5,"",37.5,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-03,2013,2,3,,-8.3,"",-20.9,"",-14.6,"",32.6,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-04,2013,2,4,,-6.9,"",-19.8,"",-13.4,"",31.4,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-05,2013,2,5,,-14.3,"",-23.4,"",-18.9,"",36.9,"",0,"",,,,,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-06,2013,2,6,,-7.2,"",-20.2,"",-13.7,"",31.7,"",0,"",,,,,1.4,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-07,2013,2,7,,-19.4,"",-26.7,"",-23.1,"",41.1,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-08,2013,2,8,,-12.3,"",-24.6,"",-18.5,"",36.5,"",0,"",,,,,1.4,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-09,2013,2,9,,-8.5,"",-16.7,"",-12.6,"",30.6,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-10,2013,2,10,,-6.5,"",-20.5,"",-13.5,"",31.5,"",0,"",,,,,0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2013-02-11,2013,2,11,,-3.1,"",-18.3,"",-10.7,"",28.7,"",0,"",,,,,8.6,"",,,,,,
