Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-16,1952,1,16,,0,,-11.1,,-5.6,,23.6,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-17,1952,1,17,,-2.2,,-18.3,,-10.3,,28.3,,0,,1.5,"",7.6,"",9.1,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-18,1952,1,18,,0.6,,-8.3,,-3.9,,21.9,,0,,0,"",2.5,"",2.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-19,1952,1,19,,-5.6,,-16.7,,-11.2,,29.2,,0,,0,"",2.5,"",2.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-20,1952,1,20,,0.6,,-12.2,,-5.8,,23.8,,0,,0.8,"",10.2,"",10.9,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-21,1952,1,21,,-13.9,,-20.6,,-17.3,,35.3,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-22,1952,1,22,,-8.3,,-26.7,,-17.5,,35.5,,0,,0,"",12.7,"",12.7,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-23,1952,1,23,,-2.8,,-13.3,,-8.1,,26.1,,0,,0,"",2.5,"",2.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-24,1952,1,24,,-15.6,,-23.9,,-19.8,,37.8,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-25,1952,1,25,,-10.6,,-26.1,,-18.4,,36.4,,0,,0,"",4.1,"",4.1,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-26,1952,1,26,,-3.3,,-18.9,,-11.1,,29.1,,0,,0,"",7.6,"",7.6,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-27,1952,1,27,,0,,-6.1,,-3.1,,21.1,,0,,0,"",5.1,"",5.1,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-28,1952,1,28,,-7.8,,-13.3,,-10.6,,28.6,,0,,0,"",1.3,"",1.3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-29,1952,1,29,,-15.6,,-25.6,,-20.6,,38.6,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-30,1952,1,30,,-16.7,,-32.8,,-24.8,,42.8,,0,,0,"",1.3,"",1.3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-01-31,1952,1,31,,-6.7,,-22.2,,-14.5,,32.5,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-01,1952,2,1,,2.8,,-9.4,,-3.3,,21.3,,0,,1.8,"",0,"",1.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-02,1952,2,2,,3.9,,-5,,-0.6,,18.6,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-03,1952,2,3,,-4.4,,-15.6,,-10,,28,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-04,1952,2,4,,-1.1,,-7.8,,-4.5,,22.5,,0,,2,"",5.6,"",7.6,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-05,1952,2,5,,1.1,,-6.7,,-2.8,,20.8,,0,,0,"",0.8,"",0.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-06,1952,2,6,,-5.6,,-10,,-7.8,,25.8,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-07,1952,2,7,,-7.2,,-16.1,,-11.7,,29.7,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-08,1952,2,8,,-6.1,,-20.6,,-13.4,,31.4,,0,,0,"",3.8,"",3.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-09,1952,2,9,,-1.7,,-8.9,,-5.3,,23.3,,0,,0,"",4.6,"",4.6,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-10,1952,2,10,,-2.8,,-15,,-8.9,,26.9,,0,,0,"",6.9,"",6.9,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-11,1952,2,11,,-1.1,,-14.4,,-7.8,,25.8,,0,,0,"",14,"",14,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-12,1952,2,12,,-7.2,,-12.2,,-9.7,,27.7,,0,,0,"",0.8,"",0.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-13,1952,2,13,,-7.8,,-17.8,,-12.8,,30.8,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-14,1952,2,14,,-8.3,,-14.4,,-11.4,,29.4,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-15,1952,2,15,,-5,,-15.6,,-10.3,,28.3,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-16,1952,2,16,,-6.7,,-16.7,,-11.7,,29.7,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-17,1952,2,17,,-4.4,,-12.2,,-8.3,,26.3,,0,,0,"",4.6,"",4.6,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-18,1952,2,18,,-5.6,,-7.8,,-6.7,,24.7,,0,,0,T,5.1,"",5.1,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-19,1952,2,19,,-4.4,,-7.2,,-5.8,,23.8,,0,,0,"",1.3,"",1.3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-20,1952,2,20,,-2.2,,-8.3,,-5.3,,23.3,,0,,0,"",0.8,"",0.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-21,1952,2,21,,-4.4,,-7.2,,-5.8,,23.8,,0,,0,"",7.6,"",7.6,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-22,1952,2,22,,-4.4,,-7.2,,-5.8,,23.8,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-23,1952,2,23,,-5,,-11.1,,-8.1,,26.1,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-24,1952,2,24,,-3.3,,-14.4,,-8.9,,26.9,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-25,1952,2,25,,-1.1,,-14.4,,-7.8,,25.8,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-26,1952,2,26,,-1.1,,-12.8,,-7,,25,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-27,1952,2,27,,-1.7,,-7.2,,-4.5,,22.5,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-28,1952,2,28,,0,,-9.4,,-4.7,,22.7,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-02-29,1952,2,29,,-1.7,,-11.1,,-6.4,,24.4,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-01,1952,3,1,,-6.7,,-16.7,,-11.7,,29.7,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-02,1952,3,2,,-3.9,,-18.9,,-11.4,,29.4,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-03,1952,3,3,,-5.6,,-17.8,,-11.7,,29.7,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-04,1952,3,4,,-1.1,,-16.7,,-8.9,,26.9,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-05,1952,3,5,,1.1,,-8.3,,-3.6,,21.6,,0,,0.5,"",0,T,0.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-06,1952,3,6,,4.4,,0,,2.2,,15.8,,0,,0,T,0,"",0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-07,1952,3,7,,1.7,,-1.7,,0,,18,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-08,1952,3,8,,1.7,,-2.2,,-0.3,,18.3,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-09,1952,3,9,,0.6,,-2.8,,-1.1,,19.1,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-10,1952,3,10,,1.7,,-3.9,,-1.1,,19.1,,0,,0,"",1.8,"",1.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-11,1952,3,11,,1.1,,-1.7,,-0.3,,18.3,,0,,0,"",24.1,"",24.1,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-12,1952,3,12,,1.1,,-7.8,,-3.4,,21.4,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-13,1952,3,13,,-0.6,,-13.9,,-7.3,,25.3,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-14,1952,3,14,,-5,,-11.1,,-8.1,,26.1,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-15,1952,3,15,,-7.2,,-13.9,,-10.6,,28.6,,0,,0,"",0.3,"",0.3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-16,1952,3,16,,1.7,,-11.7,,-5,,23,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-17,1952,3,17,,2.8,,-8.3,,-2.8,,20.8,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-18,1952,3,18,,1.7,,-8.3,,-3.3,,21.3,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-19,1952,3,19,,1.7,,-4.4,,-1.4,,19.4,,0,,0,"",3,"",3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-20,1952,3,20,,1.1,,-2.2,,-0.6,,18.6,,0,,0.3,"",3,"",3.3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-21,1952,3,21,,3.9,,-0.6,,1.7,,16.3,,0,,1.5,"",0,T,1.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-22,1952,3,22,,3.9,,0,,2,,16,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-23,1952,3,23,,-2.2,,-7.8,,-5,,23,,0,,0,"",10.2,"",10.2,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-24,1952,3,24,,0,,-5,,-2.5,,20.5,,0,,0,"",2.5,"",2.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-25,1952,3,25,,1.7,,-5.6,,-2,,20,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-26,1952,3,26,,5,,-5,,0,,18,,0,,0,"",2.5,"",2.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-27,1952,3,27,,0.6,,-1.7,,-0.6,,18.6,,0,,0,"",1.3,"",1.3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-28,1952,3,28,,4.4,,-2.2,,1.1,,16.9,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-29,1952,3,29,,4.4,,-2.8,,0.8,,17.2,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-30,1952,3,30,,5.6,,-6.7,,-0.6,,18.6,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-03-31,1952,3,31,,5,,-5.6,,-0.3,,18.3,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-01,1952,4,1,,1.7,,-0.6,,0.6,,17.4,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-02,1952,4,2,,0,,-2.2,,-1.1,,19.1,,0,,0,T,6.4,"",6.4,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-03,1952,4,3,,1.7,,-2.2,,-0.3,,18.3,,0,,0,"",1.3,"",1.3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-04,1952,4,4,,3.3,,-0.6,,1.4,,16.6,,0,,0,"",0.8,"",0.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-05,1952,4,5,,3.3,,-6.1,,-1.4,,19.4,,0,,26.7,"",0.5,"",27.2,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-06,1952,4,6,,2.2,,-9.4,,-3.6,,21.6,,0,,1.5,"",4.6,"",6.1,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-07,1952,4,7,,3.3,,-0.6,,1.4,,16.6,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-08,1952,4,8,,4.4,,-1.1,,1.7,,16.3,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-09,1952,4,9,,8.9,,-2.8,,3.1,,14.9,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-10,1952,4,10,,13.9,,-3.9,,5,,13,,0,,0,T,0,"",0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-11,1952,4,11,,1.7,,-6.7,,-2.5,,20.5,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-12,1952,4,12,,4.4,,-6.7,,-1.2,,19.2,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-13,1952,4,13,,9.4,,-6.7,,1.4,,16.6,,0,,8.9,"",0,"",8.9,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-14,1952,4,14,,2.2,,0.6,,1.4,,16.6,,0,,1.5,"",1.3,"",2.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-15,1952,4,15,,7.2,,0,,3.6,,14.4,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-16,1952,4,16,,7.8,,-2.2,,2.8,,15.2,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-17,1952,4,17,,12.2,,-4.4,,3.9,,14.1,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-18,1952,4,18,,12.8,,0,,6.4,,11.6,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-19,1952,4,19,,11.7,,-1.1,,5.3,,12.7,,0,,3.8,"",0,"",3.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-20,1952,4,20,,7.2,,3.3,,5.3,,12.7,,0,,6.9,"",0,"",6.9,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-21,1952,4,21,,11.7,,0.6,,6.2,,11.8,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-22,1952,4,22,,15,,0,,7.5,,10.5,,0,,2.8,"",0,"",2.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-23,1952,4,23,,6.7,,2.8,,4.8,,13.2,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-24,1952,4,24,,13.9,,-2.2,,5.9,,12.1,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-25,1952,4,25,,19.4,,2.2,,10.8,,7.2,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-26,1952,4,26,,16.7,,0,,8.4,,9.6,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-27,1952,4,27,,18.9,,1.1,,10,,8,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-28,1952,4,28,,12.8,,4.4,,8.6,,9.4,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-29,1952,4,29,,22.8,,1.7,,12.3,,5.7,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-04-30,1952,4,30,,10,,0.6,,5.3,,12.7,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-01,1952,5,1,,11.1,,-1.7,,4.7,,13.3,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-02,1952,5,2,,11.7,,1.1,,6.4,,11.6,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-03,1952,5,3,,7.8,,1.1,,4.5,,13.5,,0,,0,"",0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-04,1952,5,4,,8.9,,-1.7,,3.6,,14.4,,0,,0,T,0,T,0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-05,1952,5,5,,16.7,,1.1,,8.9,,9.1,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-06,1952,5,6,,14.4,,0.6,,7.5,,10.5,,0,,4.8,"",0,"",4.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-07,1952,5,7,,16.1,,3.9,,10,,8,,0,,0,T,0,"",0,T,,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-08,1952,5,8,,17.2,,2.8,,10,,8,,0,,2.3,"",0,"",2.3,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-09,1952,5,9,,20,,6.7,,13.4,,4.6,,0,,3.6,"",0,"",3.6,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-10,1952,5,10,,20,,7.2,,13.6,,4.4,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-11,1952,5,11,,13.3,,5,,9.2,,8.8,,0,,13,"",0,"",13,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-12,1952,5,12,,8.9,,4.4,,6.7,,11.3,,0,,11.2,"",0,"",11.2,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-13,1952,5,13,,10,,6.1,,8.1,,9.9,,0,,13,"",0,"",13,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-14,1952,5,14,,11.7,,5,,8.4,,9.6,,0,,0.5,"",0,"",0.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-15,1952,5,15,,11.7,,4.4,,8.1,,9.9,,0,,4.8,"",0,"",4.8,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-16,1952,5,16,,7.2,,3.9,,5.6,,12.4,,0,,7.6,"",0,"",7.6,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-17,1952,5,17,,14.4,,0.6,,7.5,,10.5,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-18,1952,5,18,,19.4,,1.7,,10.6,,7.4,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-19,1952,5,19,,21.7,,3.9,,12.8,,5.2,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-20,1952,5,20,,25,,5,,15,,3,,0,,4.6,"",0,"",4.6,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-21,1952,5,21,,8.9,,6.7,,7.8,,10.2,,0,,14.5,"",0,"",14.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-22,1952,5,22,,16.1,,7.2,,11.7,,6.3,,0,,0,"",0,"",0,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-23,1952,5,23,,23.9,,7.8,,15.9,,2.1,,0,,0.5,"",0,"",0.5,"",,,,,,
-71.38,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,1952-05-24,1952,5,24,,27.2,,7.8,,17.5,,0.5,,0,,0,"",0,"",0,"",,,,,,
