Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-01,1995,1,1,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-02,1995,1,2,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-03,1995,1,3,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-04,1995,1,4,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-05,1995,1,5,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-06,1995,1,6,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-07,1995,1,7,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-08,1995,1,8,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-09,1995,1,9,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-10,1995,1,10,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-11,1995,1,11,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-12,1995,1,12,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-13,1995,1,13,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-14,1995,1,14,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-15,1995,1,15,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-16,1995,1,16,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,1995-01-17,1995,1,17,,,"",,"",,"",,"",,"",,"",,"",,"",,,,"","",""
